id,invoice_id,line_no,sub_no,raw_label_part,action1,action2,action3,target,position1,position2,position3,position4,position5,raw_label,unit_price,quantity,amount,other,set_name,is_cancelled,confidence_score,extraction_method,notes,created_at,updated_at
105,21111323-1,4,1,アウトリガー 取付部曲がり直し フレーム,曲がり直し,,,アウトリガー 取付部,,,,,,フレームアウトリガー取り付け部曲がり直し,16000.0,1.0,16000.0,フレーム,,False,,,,2025/10/22,2025/10/22
106,21111323-1,5,1,塗装 シルバー,塗装,,,,,,,,,シルバー塗装,4000.0,1.0,4000.0,シルバー,,False,,,,2025/10/22,2025/10/22
107,21111324-1,1,1,左サイドガード取替 ２本,取替,,,サイドガード,左,,,,,左サイドガード２本、ステー一式取替、取付部分修正、マーカーランプステー切断鈑金取替加工溶接,18000.0,1.0,18000.0,２本,サイドガード作業,False,,,,2025/10/22,2025/10/22
108,21111324-1,1,2,ステー取替 一式,取替,,,ステー,,,,,,左サイドガード２本、ステー一式取替、取付部分修正、マーカーランプステー切断鈑金取替加工溶接,18000.0,1.0,18000.0,一式,サイドガード作業,False,,,,2025/10/22,2025/10/22
109,21111324-1,1,3,修正 取付部分,修正,,,,,,,,,左サイドガード２本、ステー一式取替、取付部分修正、マーカーランプステー切断鈑金取替加工溶接,18000.0,1.0,18000.0,取付部分,サイドガード作業,False,,,,2025/10/22,2025/10/22
110,21111324-1,1,4,マーカーランプステー切断・取替・溶接 鈑金・加工,切断,取替,溶接,マーカーランプステー,,,,,,左サイドガード２本、ステー一式取替、取付部分修正、マーカーランプステー切断鈑金取替加工溶接,18000.0,1.0,18000.0,鈑金・加工,サイドガード作業,False,,,,2025/10/22,2025/10/22
111,21111324-1,2,1,燃料タンク取替,取替,,,燃料タンク,,,,,,燃料タンク、バンド２本、ブラケット２本取替、取付部分修正,22000.0,1.0,22000.0,,燃料タンク作業,False,,,,2025/10/22,2025/10/22
112,21111324-1,2,2,バンド取替 ２本,取替,,,バンド,,,,,,燃料タンク、バンド２本、ブラケット２本取替、取付部分修正,22000.0,1.0,22000.0,２本,燃料タンク作業,False,,,,2025/10/22,2025/10/22
113,21111324-1,2,3,ブラケット取替 ２本,取替,,,ブラケット,,,,,,燃料タンク、バンド２本、ブラケット２本取替、取付部分修正,22000.0,1.0,22000.0,２本,燃料タンク作業,False,,,,2025/10/22,2025/10/22
114,21111324-1,2,4,修正 取付部分,修正,,,,,,,,,燃料タンク、バンド２本、ブラケット２本取替、取付部分修正,22000.0,1.0,22000.0,取付部分,燃料タンク作業,False,,,,2025/10/22,2025/10/22
115,21111324-1,3,1,左アルミ縞板鈑金・取付・加工 踊場,鈑金,取付,加工,アルミ縞板,左,,,,,躍場左アルミ縞板鈑金取付加工,15000.0,1.0,15000.0,踊場,,False,,,,2025/10/22,2025/10/22
116,21111324-1,4,1,左フェンダーブラケット曲がり直し リア・２本,曲がり直し,,,フェンダーブラケット,左,,,,,左リアフェンダーブラケット２本曲がり直し取付フェンダー２枚取替、アーチゴム取替加工,42000.0,1.0,42000.0,リア・２本,フェンダー作業,False,,,,2025/10/22,2025/10/22
117,21111324-1,4,2,左フェンダーブラケット取付 リア・２本,取付,,,フェンダーブラケット,左,,,,,左リアフェンダーブラケット２本曲がり直し取付フェンダー２枚取替、アーチゴム取替加工,42000.0,1.0,42000.0,リア・２本,フェンダー作業,False,,,,2025/10/22,2025/10/22
118,21111324-1,4,3,フェンダー取替 ２枚,取替,,,フェンダー,,,,,,左リアフェンダーブラケット２本曲がり直し取付フェンダー２枚取替、アーチゴム取替加工,42000.0,1.0,42000.0,２枚,フェンダー作業,False,,,,2025/10/22,2025/10/22
119,21111324-1,4,4,アーチゴム取替・加工,取替,加工,,アーチゴム,,,,,,左リアフェンダーブラケット２本曲がり直し取付フェンダー２枚取替、アーチゴム取替加工,42000.0,1.0,42000.0,,フェンダー作業,False,,,,2025/10/22,2025/10/22
120,21111324-1,5,1,左テールランプ脱着,脱着,,,テールランプ,左,,,,,左テールランプ脱着、反射板脱着曲がり直し、取付部分鈑金,10000.0,1.0,10000.0,,ランプ作業,False,,,,2025/10/22,2025/10/22
121,21111324-1,5,2,反射板脱着・曲がり直し,脱着,曲がり直し,,反射板,,,,,,左テールランプ脱着、反射板脱着曲がり直し、取付部分鈑金,10000.0,1.0,10000.0,,ランプ作業,False,,,,2025/10/22,2025/10/22
122,21111324-1,5,3,反射板鈑金 取付部分,鈑金,,,反射板,,,,,,左テールランプ脱着、反射板脱着曲がり直し、取付部分鈑金,10000.0,1.0,10000.0,取付部分,ランプ作業,False,,,,2025/10/22,2025/10/22
123,21111324-1,6,1,塗装 作業部,塗装,,,,,,,,,作業部塗装,10000.0,1.0,10000.0,作業部,,False,,,,2025/10/22,2025/10/22
124,21111325-1,1,1,左タイヤハウスカバー脱着・修正,脱着,修正,,タイヤハウスカバー,左,,,,,左タイヤハウスカバー脱着修正,4500.0,1.0,4500.0,,,False,,,,2025/10/22,2025/10/22
125,21111325-1,2,1,左アッパーステップ脱着・修正,脱着,修正,,アッパーステップ,左,,,,,左アッパーステップ、ステップウォール脱着修正,6000.0,1.0,6000.0,,ステップ整備,False,,,,2025/10/22,2025/10/22
126,21111325-1,2,2,ステップウォール脱着・修正,脱着,修正,,ステップウォール,,,,,,左アッパーステップ、ステップウォール脱着修正,6000.0,1.0,6000.0,,ステップ整備,False,,,,2025/10/22,2025/10/22
127,21111325-1,3,1,コンデンサーステー鈑金・溶接 亀裂,鈑金,溶接,,コンデンサーステー,,,,,,コンデンサーステー鈑金亀裂溶接、メンバーサポート鈑金亀裂溶接、サイドパネル引出し修正,24000.0,1.0,24000.0,亀裂,鈑金修正整備,False,,,,2025/10/22,2025/10/22
128,21111325-1,3,2,メンバー鈑金・溶接 サポート亀裂,鈑金,溶接,,メンバー,,,,,,コンデンサーステー鈑金亀裂溶接、メンバーサポート鈑金亀裂溶接、サイドパネル引出し修正,24000.0,1.0,24000.0,サポート亀裂,鈑金修正整備,False,,,,2025/10/22,2025/10/22
129,21111325-1,3,3,サイドパネル引出し・修正,引出し,修正,,パネル,サイド,,,,,コンデンサーステー鈑金亀裂溶接、メンバーサポート鈑金亀裂溶接、サイドパネル引出し修正,24000.0,1.0,24000.0,,鈑金修正整備,False,,,,2025/10/22,2025/10/22
130,21111325-1,4,1,インナーパネル錆止め・塗装,錆止め,塗装,,インナーパネル,,,,,,インナーパネル錆止め塗装,5500.0,1.0,5500.0,,,False,,,,2025/10/22,2025/10/22
131,21111326-1,1,1,マフラーカバー脱着,脱着,,,マフラーカバー,,,,,,マフラーカバー脱着、フレキシブルパイプ取替,6000.0,1.0,6000.0,,マフラー作業,False,,,,2025/10/22,2025/10/22
132,21111326-1,1,2,取替 フレキシブルパイプ,取替,,,,,,,,,マフラーカバー脱着、フレキシブルパイプ取替,6000.0,1.0,6000.0,フレキシブルパイプ,マフラー作業,False,,,,2025/10/22,2025/10/22
133,21111327-1,1,1,サイドガードマフラーカバー曲がり直し,曲がり直し,,,サイドガードマフラーカバー,,,,,,サイドガードマフラーカバー曲がり直し,1000.0,1.0,1000.0,,,False,,,,2025/10/22,2025/10/22
134,21111328-1,1,1,マフラーカバー曲がり直し サイドガード,曲がり直し,,,マフラーカバー,,,,,,サイドガードマフラーカバー曲がり直し,10000.0,1.0,10000.0,サイドガード,,False,,,,2025/10/22,2025/10/22
135,21111329-1,1,1, 取消,,,,,,,,,,取消,0.0,0.0,0.0,取消,,False,,,,2025/10/22,2025/10/22
136,21111329-2,1,1,右前スケット取替,取替,,,スケット,右,前,,,,右前スケット取替,5000.0,1.0,5000.0,,,False,,,,2025/10/22,2025/10/22
137,21111329-3,1,1,右テールランプカバー取付,取付,,,テールランプカバー,右,,,,,右テールランプカバー取付,1000.0,1.0,1000.0,,,False,,,,2025/10/22,2025/10/22
138,21111330-1,1,1,右セイコーラック取替,取替,,,セイコーラック,右,,,,,右セイコーラック取替,4500.0,1.0,4500.0,,,False,,,,2025/10/22,2025/10/22
139,21111331-1,1,1,右サイドガードマフラーパイプガード鈑金 枠,鈑金,,,サイドガードマフラーパイプガード,右,,,,,右サイドガードマフラーパイプガード枠鈑金,10000.0,1.0,10000.0,枠,,False,,,,2025/10/22,2025/10/22
140,21111332-1,1,1,左右後ウィングキャッチ取替,取替,,,ウィングキャッチ,左,右,後,,,左右後ろウイングキャッチ取替,1000.0,2.0,2000.0,,,False,,,,2025/10/22,2025/10/22
141,21111332-1,2,1,左右後煽りドアーキャッチ取替,取替,,,煽りドアーキャッチ,左,右,後,,,左右後ろ煽りドアキャッチ取替,1000.0,2.0,2000.0,,,False,,,,2025/10/22,2025/10/22
142,21111333-1,1,1,フロントバンパー取替,取替,,,フロントバンパー,,,,,,フロントバンパー、バンパーグリル、スカート、左バンパー、左コーナーカバー取替、他付替え,18000.0,1.0,18000.0,,バンパー取替整備,False,,,,2025/10/22,2025/10/22
143,21111333-1,1,2,バンパーグリル取替,取替,,,バンパーグリル,,,,,,フロントバンパー、バンパーグリル、スカート、左バンパー、左コーナーカバー取替、他付替え,18000.0,1.0,18000.0,,バンパー取替整備,False,,,,2025/10/22,2025/10/22
144,21111333-1,1,3,スカート取替,取替,,,スカート,,,,,,フロントバンパー、バンパーグリル、スカート、左バンパー、左コーナーカバー取替、他付替え,18000.0,1.0,18000.0,,バンパー取替整備,False,,,,2025/10/22,2025/10/22
145,21111333-1,1,4,左バンパー取替,取替,,,バンパー,左,,,,,フロントバンパー、バンパーグリル、スカート、左バンパー、左コーナーカバー取替、他付替え,18000.0,1.0,18000.0,,バンパー取替整備,False,,,,2025/10/22,2025/10/22
146,21111333-1,1,5,左コーナーカバー取替,取替,,,コーナーカバー,左,,,,,フロントバンパー、バンパーグリル、スカート、左バンパー、左コーナーカバー取替、他付替え,18000.0,1.0,18000.0,,バンパー取替整備,False,,,,2025/10/22,2025/10/22
147,21111333-1,1,6,付替 他,付替,,,,,,,,,フロントバンパー、バンパーグリル、スカート、左バンパー、左コーナーカバー取替、他付替え,18000.0,1.0,18000.0,他,バンパー取替整備,False,,,,2025/10/22,2025/10/22
148,21111333-1,2,1,左右バンパーステー脱着・曲がり直し,脱着,曲がり直し,,バンパーステー,左,右,,,,左右バンパーステー脱着曲がり直し、バンパー取り付け部引出し鈑金,18000.0,1.0,18000.0,,バンパー整備,False,,,,2025/10/22,2025/10/22
149,21111333-1,2,2,バンパー引出し・鈑金 取り付け部,引出し,鈑金,,バンパー,,,,,,左右バンパーステー脱着曲がり直し、バンパー取り付け部引出し鈑金,18000.0,1.0,18000.0,取り付け部,バンパー整備,False,,,,2025/10/22,2025/10/22
150,21111333-1,3,1,左ヘッドライト取替,取替,,,ヘッドライト,左,,,,,左ヘッドライト、左フォグランプ取替、右付替え、配線、センサー付替え,7000.0,1.0,7000.0,,ライト整備,False,,,,2025/10/22,2025/10/22
151,21111333-1,3,2,左フォグランプ取替,取替,,,フォグランプ,左,,,,,左ヘッドライト、左フォグランプ取替、右付替え、配線、センサー付替え,7000.0,1.0,7000.0,,ライト整備,False,,,,2025/10/22,2025/10/22
152,21111333-1,3,3,右付替,付替,,,,右,,,,,左ヘッドライト、左フォグランプ取替、右付替え、配線、センサー付替え,7000.0,1.0,7000.0,,ライト整備,False,,,,2025/10/22,2025/10/22
153,21111333-1,3,4,付替 配線,付替,,,,,,,,,左ヘッドライト、左フォグランプ取替、右付替え、配線、センサー付替え,7000.0,1.0,7000.0,配線,ライト整備,False,,,,2025/10/22,2025/10/22
154,21111333-1,3,5,センサー付替,付替,,,センサー,,,,,,左ヘッドライト、左フォグランプ取替、右付替え、配線、センサー付替え,7000.0,1.0,7000.0,,ライト整備,False,,,,2025/10/22,2025/10/22
155,21111333-1,4,1,左コーナーパネル取替,取替,,,コーナーパネル,左,,,,,左コーナーパネル取替,3500.0,1.0,3500.0,,,False,,,,2025/10/22,2025/10/22
156,21111333-1,5,1,左ステップ脱着 ロア,脱着,,,ステップ,左,,,,,左ロアステップ脱着、ステー修正,12000.0,1.0,12000.0,ロア,ステップ整備,False,,,,2025/10/22,2025/10/22
157,21111333-1,5,2,ステー修正,修正,,,ステー,,,,,,左ロアステップ脱着、ステー修正,12000.0,1.0,12000.0,,ステップ整備,False,,,,2025/10/22,2025/10/22
158,21111334-1,1,1,左右ファーストステップカバー脱着,脱着,,,ファーストステップカバー,左,右,,,,左右ファーストステップカバー・左右コーナーバンパー・左右バンパーフィニッシャー脱着・左右フォグランプ取替,10000.0,1.0,10000.0,,ステップ・バンパー整備,False,,,,2025/10/22,2025/10/22
159,21111334-1,1,2,左右コーナーバンパー脱着,脱着,,,コーナーバンパー,左,右,,,,左右ファーストステップカバー・左右コーナーバンパー・左右バンパーフィニッシャー脱着・左右フォグランプ取替,10000.0,1.0,10000.0,,ステップ・バンパー整備,False,,,,2025/10/22,2025/10/22
160,21111334-1,1,3,左右バンパーフィニッシャー脱着,脱着,,,バンパーフィニッシャー,左,右,,,,左右ファーストステップカバー・左右コーナーバンパー・左右バンパーフィニッシャー脱着・左右フォグランプ取替,10000.0,1.0,10000.0,,ステップ・バンパー整備,False,,,,2025/10/22,2025/10/22
161,21111334-1,1,4,左右フォグランプ取替,取替,,,フォグランプ,左,右,,,,左右ファーストステップカバー・左右コーナーバンパー・左右バンパーフィニッシャー脱着・左右フォグランプ取替,10000.0,1.0,10000.0,,ステップ・バンパー整備,False,,,,2025/10/22,2025/10/22
162,21111334-1,2,1,ボルト取外し・加工 DPFマフラーカバー・折れ込み・2本,取外し,加工,,ボルト,,,,,,DPFマフラーカバーボルト折れ込み取外し加工2本・カバー取付,6000.0,1.0,6000.0,DPFマフラーカバー・折れ込み・2本,ボルト整備,False,,,,2025/10/22,2025/10/22
163,21111334-1,2,2,カバー取付,取付,,,カバー,,,,,,DPFマフラーカバーボルト折れ込み取外し加工2本・カバー取付,6000.0,1.0,6000.0,,ボルト整備,False,,,,2025/10/22,2025/10/22
164,21111334-1,3,1,右踊場ボルト取外し・取替・加工 枠骨・折れ込み,取外し,取替,加工,踊場ボルト,右,,,,,踊場右枠骨ボルト折れ込み取外し取替加工,5000.0,1.0,5000.0,枠骨・折れ込み,,False,,,,2025/10/22,2025/10/22
165,21111335-1,1,1, 取消,,,,,,,,,,取消,0.0,0.0,0.0,取消,,False,,,,2025/10/22,2025/10/22
166,21111732-1,1,1,右前セイコーラック取替・加工,取替,加工,,セイコーラック,右,前,,,,右前セイコーラック取替加工,10000.0,1.0,10000.0,,,False,,,,2025/10/22,2025/10/22
