name,name_norm,is_active,count,example
床面フックボックス錆落とし,床面フックボックス錆落とし,false,1,床面フックボックス錆落とし2個
リンギ入れ亀裂カット,リンギ入れ亀裂カット,false,1,リンギ入れ亀裂カット溶接2ヶ所
スケット破損,スケット破損,false,1,左スケット破損修理
バックカメラ付替え,バックカメラ付替え,false,1,バックカメラ付替え加工
リヤフェンダーアーチゴム留め金具制作,リヤフェンダーアーチゴム留め金具制作,false,1,右リヤフェンダーアーチゴム留め金具制作取付
バンパー 一式,バンパー 一式,false,1,バンパー交換一式
床板枠,床板枠,false,1,左右床板枠修正ビス止め加工
ビス止め,ビス止め,false,1,左右床板枠修正ビス止め加工
ガイドレール破損部分,ガイドレール破損部分,false,1,右ウィング中板脱着ガイドレール破損部分応急切断
サイドガード突っ張りステー カ所リブ入れ,サイドガード突っ張りステー カ所リブ入れ,false,1,左右サイドガード突っ張りステー8カ所リブ入れ溶接
× フラットバー(UD在庫)材料,× フラットバー(UD在庫)材料,false,1,4×50フラットバー(UD在庫)材料
キャリーラック,キャリーラック,false,1,キャリーラック取替加工
× フラットバー (UD在庫)材料,× フラットバー (UD在庫)材料,false,1,4×50フラットバー4本(UD在庫)材料
煽りドア 枚コーナーブロックリベット,煽りドア 枚コーナーブロックリベット,false,1,煽りドア6枚コーナーブロックリベット打ち替え加工
紛失キャッチ受け,紛失キャッチ受け,false,1,紛失キャッチ受け取り付け加工
コボレーンリベット,コボレーンリベット,false,1,右コボレーンリベット打ち替え
燃料タンクキャップ,燃料タンクキャップ,false,1,燃料タンクキャップ固定加工
フレーム間メンバー亀裂リブ制作,フレーム間メンバー亀裂リブ制作,false,1,フレーム間メンバー亀裂リブ制作取付加工10ヶ所
スロットル分解,スロットル分解,false,1,右センタースロットル分解取替
キャッチ受けボルト,キャッチ受けボルト,false,1,キャッチ受けボルト取替
スルーシャフトメクラキャップ,スルーシャフトメクラキャップ,false,1,スルーシャフトメクラキャップ修正
UDPCマフラーカバー,UDPCマフラーカバー,false,1,UDPCマフラーカバー脱着
インナーステー,インナーステー,false,1,インナーステー脱着ボルト折れ込み取り換え修理
リブ,リブ,false,1,左サイドガードステー2本折損修正リブ溶接
煽りドア開閉補助装置 取り換え,煽りドア開閉補助装置 取り換え,false,1,左右煽りドア開閉補助装置2個取り換え加工
暴風版,暴風版,false,1,暴風版応急修理
蝶番 部,蝶番 部,false,1,中央蝶番折損部修正補強取付加工
型違い持ち込み反射板穴掘り,型違い持ち込み反射板穴掘り,false,1,型違い持ち込み反射板穴掘り取付加工
サスベローズ,サスベローズ,false,1,右サスベローズ交換
アンダーミラーサイドステー,アンダーミラーサイドステー,false,1,アンダーミラーサイドステー脱着修正
燃料タンク 一式,燃料タンク 一式,false,1,燃料タンク交換一式
ライディングギヤASSY,ライディングギヤASSY,false,1,左右ライディングギヤASSY取替加工
観音扉蝶番ピン,観音扉蝶番ピン,false,1,観音扉蝶番ピン取替
リッド開閉,リッド開閉,false,1,フロントリッド開閉修理
キャブルーフ,キャブルーフ,false,1,キャブルーフ内張脱着
カメラハーネス,カメラハーネス,false,1,カメラハーネス張替加工
スプラッシュガード,スプラッシュガード,false,1,スプラッシュガード取替
ウィング水切りゴム,ウィング水切りゴム,false,1,ウィング水切りゴム張替加工
キャブショックアブソーバ,キャブショックアブソーバ,false,1,キャブショックアブソーバ左右交換
テールパイプブラケット,テールパイプブラケット,false,1,テールパイプブラケット取替
ろキャッチ受け,ろキャッチ受け,false,1,左右煽りドア後ろキャッチ受け修正根角ボルト4本取付加工
根角ボルト,根角ボルト,false,1,左右煽りドア後ろキャッチ受け修正根角ボルト4本取付加工
ステンカバー,ステンカバー,false,1,リヤゲート下ステンカバー修正ステン溶接
ダンプレバー分解,ダンプレバー分解,false,1,ダンプレバー分解修理
ダンプリヤゲートキャッチ分解,ダンプリヤゲートキャッチ分解,false,1,ダンプリヤゲートキャッチ分解修理
リッドストッパー,リッドストッパー,false,1,フロントリッドストッパー取り付け
バンパーフィニッシャー持込,バンパーフィニッシャー持込,false,1,左バンパーフィニッシャー持込取替
インナーバンパー 品,インナーバンパー 品,false,1,インナーバンパー応急修理品交換
ステップ持込,ステップ持込,false,1,ステップ持込取替
ろウィング水切りゴム,ろウィング水切りゴム,false,1,左後ろウィング水切りゴム張替加工
キャブリヤショックアブソーバー,キャブリヤショックアブソーバー,false,1,キャブリヤショックアブソーバー取替2本
滑り止め,滑り止め,false,1,滑り止め張替
鋼板亀裂ステン,鋼板亀裂ステン,false,1,鋼板亀裂ステン溶接
ビーム亀裂,ビーム亀裂,false,1,ウィング蝶番センタービーム亀裂点検
煽りドアヒンジ,煽りドアヒンジ,false,1,左右煽りドアヒンジ点検
ヒンジボルト,ヒンジボルト,false,1,ヒンジボルト取付加工
マッドガード エプロン付替え,マッドガード エプロン付替え,false,1,左マッドガード交換エプロン付替え
ジョルダー 部カット,ジョルダー 部カット,false,1,ジョルダー折損部カット溶接
シートサスペンション座面,シートサスペンション座面,false,1,シートサスペンション座面脱着点検
フレーム間ハーネス,フレーム間ハーネス,false,1,左フレーム間ハーネス脱着
タイコマフラーステー 部,タイコマフラーステー 部,false,1,タイコマフラーステー折損部修正溶接
防振ゴム,防振ゴム,false,1,防振ゴム取替
煽りドア持ち込み開閉補助装置,煽りドア持ち込み開閉補助装置,false,1,右前煽りドア持ち込み開閉補助装置取替加工
バンパー部品組替,バンパー部品組替,false,1,右バンパー部品組替
リッドグリル組替,リッドグリル組替,false,1,リッドグリル組替
ウェザーストリップゴム組替,ウェザーストリップゴム組替,false,1,ウェザーストリップゴム組替
ステンボード,ステンボード,false,1,左サイドフロントステンボード脱着
ろ煽りドア開閉補助装置持ち込み品,ろ煽りドア開閉補助装置持ち込み品,false,1,右後ろ煽りドア開閉補助装置持ち込み品取替加工
リヤエアークッション,リヤエアークッション,false,1,リヤエアークッション左右取替
追加タップ留め,追加タップ留め,false,1,追加タップ留め加工
× アングル (UD在庫品),× アングル (UD在庫品),false,1,4×40アングル1本(UD在庫品)
ライセンスブラケット 部,ライセンスブラケット 部,false,1,ライセンスブラケット折損部修正
タイヤホイールカバー全数,タイヤホイールカバー全数,false,1,タイヤホイールカバー全数脱着
コンパネ立てステー穴掘り付替え,コンパネ立てステー穴掘り付替え,false,1,コンパネ立てステー穴掘り付替え修理
ドライバーシートクッション,ドライバーシートクッション,false,1,ドライバーシートクッション交換
パイプステー,パイプステー,false,1,パイプステー交換
げゴム,げゴム,false,1,タイコマフラー前後ステー脱着吊り下げゴム交換
キャスターストッパーフック部分切り出し,キャスターストッパーフック部分切り出し,false,1,左右キャスターストッパーフック部分切り出し取付加工溶接
ステンサイドガードステー,ステンサイドガードステー,false,1,左ステンサイドガードステー折損修正溶接
UDPCカバー,UDPCカバー,false,1,UDPCカバー
ブラケットボルト折れ込み,ブラケットボルト折れ込み,false,1,ブラケットボルト折れ込み修理
サイドガード足載せプレート,サイドガード足載せプレート,false,1,サイドガード足載せプレート左右鈑金修理
幌骨枠差し込み口 ケ,幌骨枠差し込み口 ケ,false,1,幌骨枠差し込み口4ケ加工取替
ドアバイザーコーキング処理,ドアバイザーコーキング処理,false,1,ドアバイザーコーキング処理
L型ステイ,L型ステイ,false,1,L型ステイ折損修正溶接
マニュホルドスタッドボルト折れ込み,マニュホルドスタッドボルト折れ込み,false,1,マニュホルドスタッドボルト折れ込み修理
架台位置替え,架台位置替え,false,1,架台位置替え加工
荷台ストッパー差込ブラケット製作,荷台ストッパー差込ブラケット製作,false,1,荷台ストッパー差込ブラケット製作取付
踊場枠骨ステー,踊場枠骨ステー,false,1,踊場枠骨ステー脱着折損修正溶接
サイドバンパー亀裂,サイドバンパー亀裂,false,1,サイドバンパー亀裂溶接左右5カ所
